56;GA1.2.1038728109.1580320239;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Chrome;desktop;29.01.2020;4;(not set);(not set);organic;yandex;0.000174;0.000000;1;/;0;0.000000;0.00;0;YANDEX;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
57;GA1.2.1020409757.1577211365;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;YaBrowser;mobile;10.01.2020;23;(not set);(not set);referral;yandex.ru;0.004404;0.000000;2;/;0;0.000000;0.00;0;yandex.ru;164.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
58;GA1.2.1018561850.1552974394;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Android Webview;mobile;18.01.2020;4;e220;(not set);cpm;IG;0.000220;0.000000;1;/special/purchase/e220/item66188051.php;1;1.000000;29962.00;1;ig;44.00;0;e220;7;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
59;GA1.2.1007566711.1578389029;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;YaBrowser;mobile;07.01.2020;8;(not set);(not set);referral;yandex.ru;0.004005;0.000000;1;/models/e400/options/;0;0.000000;0.00;0;yandex.ru;89.00;0;e400;4;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
60;GA1.2.1007261385.1580914901;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;05.02.2020;14;(not set);(not provided);organic;google;0.003588;0.000000;2;/models/c200/options/;1;0.500000;31189.00;1;google;0.00;0;c200;8;Znamenskiy;0;1;0;NULL;NULL;NULL;NULL;NULL;NULL
61;GA1.2.1007261385.1580914901;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;05.02.2020;14;(not set);(not provided);organic;google;0.003588;0.000000;2;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
62;GA1.2.744478207.1580078812;BMW-keyauto-krd.ru;Zhytomyr;Zhytomyr Oblast;Chrome;mobile;27.01.2020;2;(not set);(not provided);organic;google;0.000000;0.000000;1;/news/tri-modeli-BMW-n-uspeshno-zavershili-gonku-24-chasa-nyurburgringa-2019/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Zhytomyr;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
63;GA1.2.172612889.1581947825;BMW-keyauto-krd.ru;Zhytomyr;Zhytomyr Oblast;Chrome;desktop;17.02.2020;2;(not set);(not provided);organic;google;0.000000;0.000000;1;/news/BMW-motor-predstavlyaet-elektricheskiy-kontsept-kar-45-na-mezhdunarodnom-avtosalone-vo-frankfurt/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Zhytomyr;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
64;GA1.2.894152205.1580993280;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;Chrome;desktop;06.02.2020;4;(not set);(not set);(none);(direct);0.011053;0.000000;1;/?keyauto_from=1;0;0.000000;0.00;0;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
65;GA1.2.865715935.1579333267;cars.BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;YaBrowser;desktop;18.01.2020;2;(not set);(not set);referral;BMW-keyauto-msk.ru;0.000000;0.000000;1;/;0;0.000000;0.00;0;BMW-keyauto-msk.ru;86.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
66;GA1.2.865715935.1579333267;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;YaBrowser;desktop;18.01.2020;2;(not set);(not set);(none);(direct);0.000000;0.000000;1;/?keyauto_from=1;0;0.000000;0.00;0;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
67;GA1.2.865715935.1579333267;cars.BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;YaBrowser;desktop;19.01.2020;4;(not set);(not set);referral;BMW-keyauto-msk.ru;0.011169;0.000000;1;/new/BMW/x1;0;0.000000;0.00;0;BMW-keyauto-msk.ru;158.00;0;x1;15;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
68;GA1.2.730155452.1579099537;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;Internet Explorer;desktop;15.01.2020;2;(not set);(not set);(none);(direct);0.000000;0.000000;1;/?keyauto_from=1;1;1.000000;11085.00;1;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;1;0;NULL;NULL;NULL;NULL;NULL;NULL
69;GA1.2.28624204.1581149997;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;Chrome;tablet;08.02.2020;2;(not set);(not set);(none);(direct);0.000000;0.000000;1;/?keyauto_from=1;0;0.000000;0.00;0;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
70;GA1.2.246432877.1579886873;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;Chrome;desktop;24.01.2020;2;(not set);(not set);(none);(direct);0.000000;0.000000;1;/?keyauto_from=1;0;0.000000;0.00;0;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
71;GA1.2.2108392846.1581682215;cars.BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;YaBrowser;desktop;14.02.2020;2;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000104;0.000000;1;/;0;0.000000;0.00;0;BMW-keyauto-krd.ru;218.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
72;GA1.2.2108392846.1581682215;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;YaBrowser;desktop;14.02.2020;2;(not set);(not set);referral;avtotochki.ru;0.000000;0.000000;1;(entrance);1;1.000000;39390.00;1;avtotochki.ru;222.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
73;GA1.2.2018910302.1577997798;BMW-keyauto-krd.ru;Zhukovskiy;Moscow Oblast;Internet Explorer;desktop;02.01.2020;4;(not set);(not set);(none);(direct);0.000012;0.000000;1;/?keyauto_from=1;0;0.000000;0.00;0;(direct);0.00;0;NULL;NULL;Zhukovskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
